name,state,url,platform,platform_url,ags,kind,state_id
Kitzingen,Bayern,http://www.kitzingen.de/de/buergerservice/politik/wahlen/kommunalwahlen/index.html,votemanager,http://wahlen.votemanager.de/,09675141,Stadt,09
Kleve,Nordrhein-Westfalen,https://rat.kleve.de/ris/inhalt/wahlen/,votemanager,http://wahlen.votemanager.de/,01051060,Gemeinde,01
Kleve,Nordrhein-Westfalen,https://rat.kleve.de/ris/inhalt/wahlen/,votemanager,http://wahlen.votemanager.de/,05154036,Stadt,05
Kleve,Nordrhein-Westfalen,https://rat.kleve.de/ris/inhalt/wahlen/,votemanager,http://wahlen.votemanager.de/,01061052,Gemeinde,01
Koblenz,Rheinland-Pfalz,http://wahlapp.koblenz.de/index.html,votemanager,http://wahlen.votemanager.de/,07111000,Stadt,07
Koblenz,Rheinland-Pfalz,http://www.chamaeleon-hosting.de/kv_myk/index.html,votemanager,http://wahlen.votemanager.de/,07111000,Stadt,07
Köln,Nordrhein-Westfalen,http://www.stadt-koeln.de/wahlen/,votemanager,http://wahlen.votemanager.de/,05315000,Stadt,05
Königs Wusterhausen,Brandenburg,http://wahl.koenigs-wusterhausen-online.de/app/index.html,votemanager,http://wahlen.votemanager.de/,12061260,Stadt,12
Königsbronn,Baden-Württemberg,http://wahlen11.rz-kiru.de/08135025W/index.html,votemanager,http://wahlen.votemanager.de/,08135025,Gemeinde,08
Königswinter,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/civitec/05382024/index.html,votemanager,http://wahlen.votemanager.de/,05382024,Stadt,05
Kößlarn,Bayern,http://www.wahl.info/kandidaten/ort/markt-koesslarn_86.html,votemanager,http://wahlen.votemanager.de/,09275131,Gemeinde,09
Kollnburg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-kollnburg_69.html,votemanager,http://wahlen.votemanager.de/,09276128,Gemeinde,09
Konz,Rheinland-Pfalz,http://www.webcamkonz.de/wahlapp/index.html,votemanager,http://wahlen.votemanager.de/,07235068,Stadt,07
Korschenbroich,Nordrhein-Westfalen,http://wep.itk-rheinland.de/prod/05162020/index.html,votemanager,http://wahlen.votemanager.de/,05162020,Stadt,05
Ratzeburg,Schleswig-Holstein,http://kreisrz.de/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,01053100,Stadt,01
Kreuzau,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdvz/05358028/index.html,votemanager,http://wahlen.votemanager.de/,05358028,Gemeinde,05
Kreuztal,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdz/05970024/index.html,votemanager,http://wahlen.votemanager.de/,05970024,Stadt,05
Kriftel,Hessen,http://www.kriftel.de/fileadmin/pc-wahl/index.html,votemanager,http://wahlen.votemanager.de/,06436009,Gemeinde,06
Kronach,Bayern,http://www.landkreis-kronach.de/LandkreisundGemeinden/Wahlergebnisse.aspx,votemanager,http://wahlen.votemanager.de/,09476145,Stadt,09
Krummhörn,Niedersachsen,http://votemanager.kdo.de/03452014/index.html,votemanager,http://wahlen.votemanager.de/,03452014,Gemeinde,03
Krummhörn,Niedersachsen,http://votemanager.kdo.de/03452014/index.html,votemanager,http://wahlen.votemanager.de/,03452014,Gemeinde,03
Künzing,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-kuenzing_17.html,votemanager,http://wahlen.votemanager.de/,09271128,Gemeinde,09
Kürten,Nordrhein-Westfalen,http://wahlen.citkomm.de/05378012/index.html,votemanager,http://wahlen.votemanager.de/,05378012,Gemeinde,05
Kulmbach,Bayern,http://www.landkreis-kulmbach.de/landkreis-kulmbach/wahlen/,votemanager,http://wahlen.votemanager.de/,09477128,Stadt,09
Kyritz,Brandenburg,http://wahlen.kyritz.de/index.html,votemanager,http://wahlen.votemanager.de/,12068264,Stadt,12
Lachendorf,Niedersachsen,http://wahl.landkreis-celle.de/html/app/index.html,votemanager,http://wahlen.votemanager.de/,03351016,Gemeinde,03
Laer,Nordrhein-Westfalen,http://laer.ftp.citywerk.net/wahl/app/index.html,votemanager,http://wahlen.votemanager.de/,05566036,Gemeinde,05
Lage,Nordrhein-Westfalen,http://wahl.krz.de/05766040/index.html,votemanager,http://wahlen.votemanager.de/,03456013,Gemeinde,03
Lage,Nordrhein-Westfalen,http://wahl.krz.de/05766040/index.html,votemanager,http://wahlen.votemanager.de/,05766040,Stadt,05
Lahnstein,Rheinland-Pfalz,http://webapp.lahnstein.de/index.html,votemanager,http://wahlen.votemanager.de/,07141075,Stadt,07
Lam,Bayern,http://www.markt-lam.de/Buerger-Rathaus/Kommunalwahlen2014.aspx,votemanager,http://wahlen.votemanager.de/,09372138,Gemeinde,09
Lambsheim,Rheinland-Pfalz,http://www.lambsheim.de/wahlen/mobile/index.html,votemanager,http://wahlen.votemanager.de/,07338016,Gemeinde,07
Lambsheim,Rheinland-Pfalz,http://wahlen.vghessheim.de/index.html,votemanager,http://wahlen.votemanager.de/,07338016,Gemeinde,07
Lampertheim,Hessen,http://wahlen.lampertheim.de,votemanager,http://wahlen.votemanager.de/,06431013,Stadt,06
Otterndorf,Niedersachsen,http://votemanager.kdo.de/033525411/index.html,votemanager,http://wahlen.votemanager.de/,03352046,Stadt,03
Landshut,Bayern,http://www.landshut.de/portal/rathaus.html,votemanager,http://wahlen.votemanager.de/,09261000,Stadt,09
Landshut,Bayern,http://www.landkreis-landshut.de/Landratsamt/Geschaeftsverteilung.aspx?view=~/kxp/orgdata/default&amp;orgid=b135861f-4e7a-4faa-93db-873b6df606f4,votemanager,http://wahlen.votemanager.de/,09261000,Stadt,09
Langdorf,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-langdorf_70.html,votemanager,http://wahlen.votemanager.de/,09276129,Gemeinde,09
Langenargen,Baden-Württemberg,http://wahlen11.rz-kiru.de/08435030W/index.html,votemanager,http://wahlen.votemanager.de/,08435030,Gemeinde,08
Langenberg,Nordrhein-Westfalen,http://wahlen.regioit.de/GT/05754024/index.html,votemanager,http://wahlen.votemanager.de/,05754024,Gemeinde,05
Langerwehe,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdvz/05358032/index.html,votemanager,http://wahlen.votemanager.de/,05358032,Gemeinde,05
Langwedel,Niedersachsen,http://votemanager.kdo.de/03361006/index.html,votemanager,http://wahlen.votemanager.de/,01058094,Gemeinde,01
Langwedel,Niedersachsen,http://votemanager.kdo.de/03361006/index.html,votemanager,http://wahlen.votemanager.de/,03361006,Gemeinde,03
Lastrup,Niedersachsen,http://votemanager.kdo.de/03453009/index.html,votemanager,http://wahlen.votemanager.de/,03453009,Gemeinde,03
Laubach,Hessen,http://wahlen.laubach-online.de,votemanager,http://wahlen.votemanager.de/,06531010,Stadt,06
Laubach,Hessen,http://wahlen.laubach-online.de,votemanager,http://wahlen.votemanager.de/,07140079,Gemeinde,07
Laubach,Hessen,http://wahlen.laubach-online.de,votemanager,http://wahlen.votemanager.de/,07135052,Gemeinde,07
Laufen,Bayern,http://www.wahl.info/kandidaten/ort/stadt-laufen_208.html,votemanager,http://wahlen.votemanager.de/,09172122,Stadt,09
Laupheim,Baden-Württemberg,http://wahlen11.rz-kiru.de/08426070W/index.html,votemanager,http://wahlen.votemanager.de/,08426070,Stadt,08
Lauterbach (Hessen),Hessen,http://lauterbach-hessen.de/wahl/index.html,votemanager,http://wahlen.votemanager.de/,06535011,Stadt,06
Lebus,Brandenburg,http://wahlen.amt-lebus.de/app/index.html,votemanager,http://wahlen.votemanager.de/,12064268,Stadt,12
Lehre,Niedersachsen,http://votemanager.kdo.de/03154014/index.html,votemanager,http://wahlen.votemanager.de/,03154014,Gemeinde,03
Leichlingen (Rhld.),Nordrhein-Westfalen,http://wahlen.citkomm.de/05378016/index.html,votemanager,http://wahlen.votemanager.de/,05378016,Stadt,05
Leipheim,Bayern,http://www.onlineoff.ch/leipheim/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,09774155,Stadt,09
Lemgo,Nordrhein-Westfalen,http://wahl.krz.de/05766044/index.html,votemanager,http://wahlen.votemanager.de/,05766044,Stadt,05
Lemwerder,Niedersachsen,http://votemanager.kdo.de/03461006/index.html,votemanager,http://wahlen.votemanager.de/,03461006,Gemeinde,03
Lennestadt,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdz/05966020/index.html,votemanager,http://wahlen.votemanager.de/,05966020,Stadt,05
Leopoldshöhe,Nordrhein-Westfalen,http://wahl.krz.de/05766048/index.html,votemanager,http://wahlen.votemanager.de/,05766048,Gemeinde,05
Leutkirch im Allgäu,Baden-Württemberg,http://wahlen11.rz-kiru.de/08436055W/index.html,votemanager,http://wahlen.votemanager.de/,08436055,Stadt,08
Leverkusen,Nordrhein-Westfalen,http://votemanager.leverkusen.de/vote/05316000/index.html,votemanager,http://wahlen.votemanager.de/,05316000,Stadt,05
Lichtenau,Nordrhein-Westfalen,http://wahlen.regioit.de/GT/05774028/index.html,votemanager,http://wahlen.votemanager.de/,14522330,Gemeinde,14
Lichtenau,Nordrhein-Westfalen,http://wahlen.regioit.de/GT/05774028/index.html,votemanager,http://wahlen.votemanager.de/,09571175,Gemeinde,09
Lichtenau,Nordrhein-Westfalen,http://wahlen.regioit.de/GT/05774028/index.html,votemanager,http://wahlen.votemanager.de/,05774028,Stadt,05
Lichtenau,Nordrhein-Westfalen,http://wahlen.regioit.de/GT/05774028/index.html,votemanager,http://wahlen.votemanager.de/,08216028,Stadt,08
Lichtenfels,Bayern,http://www.lkr-lif.de/landratsamt/kommunales/wahlen-im-landkreis-lichtenfels/index.html,votemanager,http://wahlen.votemanager.de/,09478139,Stadt,09
Lichtenfels,Bayern,http://www.lkr-lif.de/landratsamt/kommunales/wahlen-im-landkreis-lichtenfels/index.html,votemanager,http://wahlen.votemanager.de/,06635016,Stadt,06
Lichtenstein,Baden-Württemberg,http://wahlen11.rz-kiru.de/08415092W/index.html,votemanager,http://wahlen.votemanager.de/,08415092,Gemeinde,08
Liebenau,Niedersachsen,http://votemanager.kdo.de/032565405/index.html,votemanager,http://wahlen.votemanager.de/,06633016,Stadt,06
Liebenau,Niedersachsen,http://votemanager.kdo.de/032565405/index.html,votemanager,http://wahlen.votemanager.de/,03256019,Gemeinde,03
Lindau (Bodensee),Bayern,http://www.landkreis-lindau.de/B%C3%BCrger_Service/Wahlen_aktuell/,votemanager,http://wahlen.votemanager.de/,09776116,Stadt,09
Lindberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-lindberg_71.html,votemanager,http://wahlen.votemanager.de/,09276130,Gemeinde,09
Lindhorst,Niedersachsen,http://votemanager.kdo.de/032575402/index.html,votemanager,http://wahlen.votemanager.de/,03257020,Gemeinde,03
Lindlar,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/civitec/05374020/index.html,votemanager,http://wahlen.votemanager.de/,05374020,Gemeinde,05
Lingenfeld,Rheinland-Pfalz,http://www.chamaeleon-hosting.de/vg_lingenfeld/index.html,votemanager,http://wahlen.votemanager.de/,07334017,Gemeinde,07
Linnich,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdvz/05358036/index.html,votemanager,http://wahlen.votemanager.de/,05358036,Stadt,05
Linsengericht,Hessen,http://wahlen.linsengericht.de/index.html,votemanager,http://wahlen.votemanager.de/,06435018,Gemeinde,06
Lippetal,Nordrhein-Westfalen,http://wahlen.citkomm.de/05974024/index.html,votemanager,http://wahlen.votemanager.de/,05974024,Gemeinde,05
Lippstadt,Nordrhein-Westfalen,http://wahlen.citkomm.de/05974028/index.html,votemanager,http://wahlen.votemanager.de/,05974028,Stadt,05
Löhne,Nordrhein-Westfalen,http://wahl.krz.de/05758024/index.html,votemanager,http://wahlen.votemanager.de/,05758024,Stadt,05
Löningen,Niedersachsen,http://votemanager.kdo.de/03453011/index.html,votemanager,http://wahlen.votemanager.de/,03453011,Stadt,03
Lohmar,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/civitec/05382028/index.html,votemanager,http://wahlen.votemanager.de/,05382028,Stadt,05
Lonsee,Baden-Württemberg,http://wahlen11.rz-kiru.de/08425075W/index.html,votemanager,http://wahlen.votemanager.de/,08425075,Gemeinde,08
Losheim am See,Saarland,http://www.losheim-2020.de/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,10042112,Gemeinde,10
Loxstedt,Niedersachsen,http://votemanager.kdo.de/03352032/index.html,votemanager,http://wahlen.votemanager.de/,03352032,Gemeinde,03
Ludwigsfelde,Brandenburg,http://wahlen.regioit.de/GT/12072240/index.html,votemanager,http://wahlen.votemanager.de/,12072240,Stadt,12
Ludwigshafen am Rhein,Rheinland-Pfalz,http://www.ludwigshafen.de/fileadmin/Wahl_App/index.html,votemanager,http://wahlen.votemanager.de/,07314000,Stadt,07
Lübbecke,Nordrhein-Westfalen,http://wahl.krz.de/05770020/index.html,votemanager,http://wahlen.votemanager.de/,05770020,Stadt,05
Lübben (Spreewald),Brandenburg,http://www.wahlen.luebben-rathaus.de/index.html,votemanager,http://wahlen.votemanager.de/,12061316,Stadt,12
Lüdenscheid,Nordrhein-Westfalen,http://wahlen.citkomm.de/05962032/index.html,votemanager,http://wahlen.votemanager.de/,05962032,Stadt,05
Lüdenscheid,Nordrhein-Westfalen,http://wahlen.citkomm.de/05962000/index.html,votemanager,http://wahlen.votemanager.de/,05962032,Stadt,05
Lüdinghausen,Nordrhein-Westfalen,http://www.stadt-luedinghausen.de/wahlen/App/index.html,votemanager,http://wahlen.votemanager.de/,05558024,Stadt,05
Lügde,Nordrhein-Westfalen,http://wahl.krz.de/05766052/index.html,votemanager,http://wahlen.votemanager.de/,05766052,Stadt,05
Steinkirchen,Niedersachsen,http://wahlen.luehe-online.de/index.html,votemanager,http://wahlen.votemanager.de/,09177138,Gemeinde,09
Steinkirchen,Niedersachsen,http://wahlen.luehe-online.de/index.html,votemanager,http://wahlen.votemanager.de/,03359039,Gemeinde,03
Steinkirchen,Niedersachsen,http://wahlen.luehe-online.de/index.html,votemanager,http://wahlen.votemanager.de/,03359039,Gemeinde,03
Lünen,Nordrhein-Westfalen,http://wahlen.regioit.de/LUEN/05978024/index.html,votemanager,http://wahlen.votemanager.de/,05978024,Stadt,05
Gelnhausen,Hessen,http://www.mkk.de/cms/de/politik/wahlen/kreiswahlen.html,votemanager,http://wahlen.votemanager.de/,06435010,Stadt,06
Maintal,Hessen,http://wahlen.maintal.de/index.html,votemanager,http://wahlen.votemanager.de/,06435019,Stadt,06
Mainz,Rheinland-Pfalz,https://wahl.mainz.de/wahlapp/,votemanager,http://wahlen.votemanager.de/,07315000,Stadt,07
Rotthalmünster,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-malching_103.html,votemanager,http://wahlen.votemanager.de/,09275143,Gemeinde,09
Rotthalmünster,Bayern,http://www.wahl.info/kandidaten/ort/markt-rotthalmuenster_89.html,votemanager,http://wahlen.votemanager.de/,09275143,Gemeinde,09
Malgersdorf,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-malgersdorf_135.html,votemanager,http://wahlen.votemanager.de/,09277131,Gemeinde,09
Mannheim,Baden-Württemberg,http://www.wahlen.mannheim.de/,votemanager,http://wahlen.votemanager.de/,08222000,Stadt,08
Marburg,Hessen,http://www.marburg-biedenkopf.de/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,06534014,Stadt,06
Marburg,Hessen,http://www.marburg.de/seiten/wahlen/html/app/index.html,votemanager,http://wahlen.votemanager.de/,06534014,Stadt,06
Marienheide,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/civitec/05374024/index.html,votemanager,http://wahlen.votemanager.de/,05374024,Gemeinde,05
Marienmünster,Nordrhein-Westfalen,http://wahlen.regioit.de/GT/05762024/index.html,votemanager,http://wahlen.votemanager.de/,05762024,Stadt,05
Markdorf,Baden-Württemberg,http://wahlen11.rz-kiru.de/08435034W/index.html,votemanager,http://wahlen.votemanager.de/,08435034,Stadt,08
Marklohe,Niedersachsen,http://votemanager.kdo.de/03256021/index.html,votemanager,http://wahlen.votemanager.de/,03256021,Gemeinde,03
Marktbreit,Bayern,http://www.marktbreit.info/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,09675147,Stadt,09
Marktbreit,Bayern,http://www.marktbreit.info/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,09675147,Stadt,09
Marktbreit,Bayern,http://www.marktbreit.info/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,09675147,Stadt,09
Marktbreit,Bayern,http://www.marktbreit.info/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,09675147,Stadt,09
Marktbreit,Bayern,http://www.marktbreit.info/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,09675147,Stadt,09
Marktbreit,Bayern,http://www.marktbreit.info/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,09675147,Stadt,09
Marktl,Bayern,http://www.wahl.info/kandidaten/ort/markt-marktl_165.html,votemanager,http://wahlen.votemanager.de/,09171123,Gemeinde,09
Marl,Nordrhein-Westfalen,http://wahlen.gkd-re.net/05562024,votemanager,http://wahlen.votemanager.de/,05562024,Stadt,05
Marl,Nordrhein-Westfalen,http://wahlen.gkd-re.net/05562024,votemanager,http://wahlen.votemanager.de/,03251025,Gemeinde,03
Marsberg,Nordrhein-Westfalen,http://wahlen.citkomm.de/05958024/index.html,votemanager,http://wahlen.votemanager.de/,05958024,Stadt,05
Mauth,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-mauth_41.html,votemanager,http://wahlen.votemanager.de/,09272134,Gemeinde,09
Maxhütte-Haidhof,Bayern,http://wahlen.maxhuette-haidhof.de/app/index.html,votemanager,http://wahlen.votemanager.de/,09376141,Stadt,09
Mayen,Rheinland-Pfalz,http://www.stadt-mayen.de/Wahlergebnisse/App/index.html,votemanager,http://wahlen.votemanager.de/,07137068,Stadt,07
Mayen,Rheinland-Pfalz,http://www.vordereifel.eu/html/Aktuelles/nid_256/cs_8.html,votemanager,http://wahlen.votemanager.de/,07137068,Stadt,07
Mechernich,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdvz/05366028/index.html,votemanager,http://wahlen.votemanager.de/,05366028,Stadt,05
Meckenheim,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/civitec/05382032/index.html,votemanager,http://wahlen.votemanager.de/,07332035,Gemeinde,07
Meckenheim,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/civitec/05382032/index.html,votemanager,http://wahlen.votemanager.de/,05382032,Stadt,05
Medebach,Nordrhein-Westfalen,http://wahlen.citkomm.de/05958028/index.html,votemanager,http://wahlen.votemanager.de/,05958028,Stadt,05
Meerbusch,Nordrhein-Westfalen,http://wep.itk-rheinland.de/prod/05162022/index.html,votemanager,http://wahlen.votemanager.de/,05162022,Stadt,05
Meersburg,Baden-Württemberg,http://wahlen11.rz-kiru.de/08435036W/index.html,votemanager,http://wahlen.votemanager.de/,08435036,Stadt,08
Mehring,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-mehring_176.html,votemanager,http://wahlen.votemanager.de/,07235083,Gemeinde,07
Mehring,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-mehring_176.html,votemanager,http://wahlen.votemanager.de/,09171124,Gemeinde,09
Meinersen,Niedersachsen,http://votemanager.kdo.de/031515405/index.html,votemanager,http://wahlen.votemanager.de/,03151017,Gemeinde,03
Meinerzhagen,Nordrhein-Westfalen,http://wahlen.citkomm.de/05962036/index.html,votemanager,http://wahlen.votemanager.de/,05962036,Stadt,05
Meisenheim,Rheinland-Pfalz,http://www.vg-msh.de/app/index.html,votemanager,http://wahlen.votemanager.de/,07133065,Stadt,07
Memmingen,Bayern,http://memmingen.de/fileadmin/wahl/webapp/index.html,votemanager,http://wahlen.votemanager.de/,09764000,Stadt,09
Menden (Sauerland),Nordrhein-Westfalen,http://wahlen.citkomm.de/05962040/index.html,votemanager,http://wahlen.votemanager.de/,05962040,Stadt,05
Mengen,Baden-Württemberg,http://wahlen11.rz-kiru.de/08437076w/index.html,votemanager,http://wahlen.votemanager.de/,08437076,Stadt,08
Mering,Bayern,http://mering2.ftp.citywerk.net/wahlen/ap/index.html,votemanager,http://wahlen.votemanager.de/,09771146,Gemeinde,09
Mering,Bayern,http://mering2.ftp.citywerk.net/wahlen/ap/index.html,votemanager,http://wahlen.votemanager.de/,09771146,Gemeinde,09
Mering,Bayern,http://mering2.ftp.citywerk.net/wahlen/ap/index.html,votemanager,http://wahlen.votemanager.de/,09771146,Gemeinde,09
Merzenich,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdvz/05358040/index.html,votemanager,http://wahlen.votemanager.de/,05358040,Gemeinde,05
Metten,Bayern,http://www.wahl.info/kandidaten/ort/markt-metten_5.html,votemanager,http://wahlen.votemanager.de/,09271132,Gemeinde,09
Mettmann,Nordrhein-Westfalen,http://www.mebitext.de/externeKMEmedien/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,05158024,Stadt,05
Mettmann,Nordrhein-Westfalen,https://www.mettmann.de/wahlen/kommunal/2015/index.php,votemanager,http://wahlen.votemanager.de/,05158024,Stadt,05
Meyenburg,Brandenburg,http://amt.amtmeyenburg.de/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,12070280,Stadt,12
Miltach,Bayern,http://www.miltach.de/wahlen_auswahl/,votemanager,http://wahlen.votemanager.de/,09372143,Gemeinde,09
Miltenberg,Bayern,http://www.wahlen-in-mil.de/pages/kommunalwahlen.php,votemanager,http://wahlen.votemanager.de/,09676139,Stadt,09
Mindelheim,Bayern,http://www.mindelheim.de/wahlserver/wahlen_app/index.html,votemanager,http://wahlen.votemanager.de/,09778173,Stadt,09
Mindelheim,Bayern,http://www.landratsamt-unterallgaeu.de/buergerservice/wahlen.html,votemanager,http://wahlen.votemanager.de/,09778173,Stadt,09
Minden,Nordrhein-Westfalen,http://wahl.krz.de/05770000/index.html,votemanager,http://wahlen.votemanager.de/,07232082,Gemeinde,07
Minden,Nordrhein-Westfalen,http://wahl.krz.de/05770000/index.html,votemanager,http://wahlen.votemanager.de/,05770024,Stadt,05
Minden,Nordrhein-Westfalen,http://wahl.krz.de/05770024/index.html,votemanager,http://wahlen.votemanager.de/,07232082,Gemeinde,07
Minden,Nordrhein-Westfalen,http://wahl.krz.de/05770024/index.html,votemanager,http://wahlen.votemanager.de/,05770024,Stadt,05
Stolzenau,Niedersachsen,http://votemanager.kdo.de/032565410/index.html,votemanager,http://wahlen.votemanager.de/,03256032,Gemeinde,03
Mittenwalde,Brandenburg,http://www.mittenwalde.de/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,12061332,Stadt,12
Mittenwalde,Brandenburg,http://www.mittenwalde.de/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,12073404,Gemeinde,12
Mitterskirchen,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-mitterskirchen_136.html,votemanager,http://wahlen.votemanager.de/,09277134,Gemeinde,09
Mögglingen,Baden-Württemberg,http://wahlen11.rz-kiru.de/08136043W/index.html,votemanager,http://wahlen.votemanager.de/,08136043,Gemeinde,08
Möhnesee,Nordrhein-Westfalen,http://wahlen.citkomm.de/05974032/index.html,votemanager,http://wahlen.votemanager.de/,05974032,Gemeinde,05
Mölln,Schleswig-Holstein,http://wahlen.moelln.de/app/index.html,votemanager,http://wahlen.votemanager.de/,01053090,Stadt,01
Mölln,Schleswig-Holstein,http://wahlen.moelln.de/app/index.html,votemanager,http://wahlen.votemanager.de/,13071102,Gemeinde,13
Mönchengladbach,Nordrhein-Westfalen,http://wep.itk-rheinland.de/prod/05116000/index.html,votemanager,http://wahlen.votemanager.de/,05116000,Stadt,05
Mörfelden-Walldorf,Hessen,http://www.stadt-moerfelden-walldorf.de/default.asp?action=category&amp;ID=164&amp;wahlid=21,votemanager,http://wahlen.votemanager.de/,06433008,Stadt,06
Mössingen,Baden-Württemberg,http://wahlen11.rz-kiru.de/08416025W/index.html,votemanager,http://wahlen.votemanager.de/,08416025,Stadt,08
Molbergen,Niedersachsen,http://votemanager.kdo.de/03453012/index.html,votemanager,http://wahlen.votemanager.de/,03453012,Gemeinde,03
Monschau,Nordrhein-Westfalen,http://wahlen.regioit.de/AC/05334020/index.html,votemanager,http://wahlen.votemanager.de/,05334020,Stadt,05
Monsheim,Rheinland-Pfalz,http://www.wahlen.vg-monsheim.de/index.html,votemanager,http://wahlen.votemanager.de/,07331048,Gemeinde,07
Moormerland,Niedersachsen,http://www.wahlen-moormerland.de/index.html,votemanager,http://wahlen.votemanager.de/,03457014,Gemeinde,03
Moosthenning,Bayern,http://www.landratsamt-dgf.bayern.de/Landratsamt/wahlen/wahl_app/index.html,votemanager,http://wahlen.votemanager.de/,09279128,Gemeinde,09
Morbach,Rheinland-Pfalz,https://wahlen.ewois.de/m065/index.html,votemanager,http://wahlen.votemanager.de/,07231502,Gemeinde,07
Moringen,Niedersachsen,https://wahlen.kdgoe.de/03155009/index.html,votemanager,http://wahlen.votemanager.de/,03155009,Stadt,03
Morsbach,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/civitec/05374028/index.html,votemanager,http://wahlen.votemanager.de/,05374028,Gemeinde,05
Morschen,Hessen,http://www.morschen.de/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,06634015,Gemeinde,06
Much,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/civitec/05382036/index.html,votemanager,http://wahlen.votemanager.de/,05382036,Gemeinde,05
Mülheim an der Ruhr,Nordrhein-Westfalen,http://wahlpraesentation.muelheim-ruhr.de/05117000/index.html,votemanager,http://wahlen.votemanager.de/,05117000,Stadt,05
München,Bayern,http://www.muenchen.de/rathaus/Stadtpolitik/Wahlergebnisse.html,votemanager,http://wahlen.votemanager.de/,09162000,Stadt,09
München,Bayern,http://www.landkreis-muenchen.de/verwaltung-buergerservice-politik-wahlen/wahlen/kommunalwahl/,votemanager,http://wahlen.votemanager.de/,09162000,Stadt,09
Münster,Nordrhein-Westfalen,http://www.stadt-muenster.de/ms/wahlen/ergebnis/app/index.html,votemanager,http://wahlen.votemanager.de/,05515000,Stadt,05
Münster,Nordrhein-Westfalen,http://www.stadt-muenster.de/ms/wahlen/ergebnis/app/index.html,votemanager,http://wahlen.votemanager.de/,06432015,Gemeinde,06
Münster,Nordrhein-Westfalen,http://www.stadt-muenster.de/ms/wahlen/ergebnis/app/index.html,votemanager,http://wahlen.votemanager.de/,09779187,Gemeinde,09
Nachrodt-Wiblingwerde,Nordrhein-Westfalen,http://wahlen.citkomm.de/05962044/index.html,votemanager,http://wahlen.votemanager.de/,05962044,Gemeinde,05
Nandlstadt,Bayern,http://wahlen.markt-nandlstadt.de/index.html,votemanager,http://wahlen.votemanager.de/,09178144,Gemeinde,09
Nastätten,Rheinland-Pfalz,http://vgnastaetten.de/fileadmin/user_upload/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,07141092,Stadt,07
Naumburg (Saale),Sachsen-Anhalt,http://votemanager.kdo.de/15084355/index.html,votemanager,http://wahlen.votemanager.de/,15084355,Stadt,15
Neckarsulm,Baden-Württemberg,http://wahlen11.rz-kiru.de/08125065W/index.html,votemanager,http://wahlen.votemanager.de/,08125065,Stadt,08
Bad Nenndorf,Niedersachsen,http://votemanager.kdo.de/032575403/index.html,votemanager,http://wahlen.votemanager.de/,03257006,Stadt,03
Neresheim,Baden-Württemberg,http://wahlen11.rz-kiru.de/08136045W/index.html,votemanager,http://wahlen.votemanager.de/,08136045,Stadt,08
Nersingen,Bayern,http://wahl.nersingen.de/index.html,votemanager,http://wahlen.votemanager.de/,09775134,Gemeinde,09
Netphen,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdz/05970032/index.html,votemanager,http://wahlen.votemanager.de/,05970032,Stadt,05
